DPTO.REDCODEN (Departamento),PERSONA.P03 (Identidad de género),0. __tot__,1. Sí,2. No,0. __mv__,0. __na__,
14119. Río Segundo,3. Varón,51230,46866,4364,,,
14119. Río Segundo,4. Varón trans/masculinidad trans,91,77,14,,,
14119. Río Segundo,5. No binario,37,35,2,,,
14119. Río Segundo,6. Otra identidad/ninguna de las anteriores,25,24,1,,,
14119. Río Segundo,7. Prefiero no contestar,103,92,11,,,
14119. Río Segundo,9. Ignorado,6738,5773,965,,,
14126. San Alberto,0. __tot__,42029,35514,6515,,,
14126. San Alberto,1. Mujer,19657,16866,2791,,,
14126. San Alberto,2. Mujer trans/travesti,61,50,11,,,
14126. San Alberto,3. Varón,18641,15623,3018,,,
14126. San Alberto,4. Varón trans/masculinidad trans,77,61,16,,,
14126. San Alberto,5. No binario,33,31,2,,,
14126. San Alberto,6. Otra identidad/ninguna de las anteriores,15,12,3,,,
14126. San Alberto,7. Prefiero no contestar,63,57,6,,,
14126. San Alberto,9. Ignorado,3482,2814,668,,,
14133. San Javier,0. __tot__,62700,54081,8619,,,
14133. San Javier,1. Mujer,30769,26765,4004,,,
14133. San Javier,2. Mujer trans/travesti,92,79,13,,,
14133. San Javier,3. Varón,28132,24174,3958,,,
14133. San Javier,4. Varón trans/masculinidad trans,68,56,12,,,
14133. San Javier,5. No binario,48,41,7,,,
14133. San Javier,6. Otra identidad/ninguna de las anteriores,19,17,2,,,
14133. San Javier,7. Prefiero no contestar,92,74,18,,,
14133. San Javier,9. Ignorado,3480,2875,605,,,
14140. San Justo,0. __tot__,228951,212209,16742,,,
14140. San Justo,1. Mujer,108600,100903,7697,,,
14140. San Justo,2. Mujer trans/travesti,241,219,22,,,
14140. San Justo,3. Varón,102793,95857,6936,,,
14140. San Justo,4. Varón trans/masculinidad trans,172,150,22,,,
14140. San Justo,5. No binario,77,67,10,,,
14140. San Justo,6. Otra identidad/ninguna de las anteriores,84,71,13,,,
14140. San Justo,7. Prefiero no contestar,183,167,16,,,
14140. San Justo,9. Ignorado,16801,14775,2026,,,
14147. Santa María,0. __tot__,139012,125347,13665,,,
14147. Santa María,1. Mujer,64717,58670,6047,,,
14147. Santa María,2. Mujer trans/travesti,130,115,15,,,
14147. Santa María,3. Varón,61202,55379,5823,,,
14147. Santa María,4. Varón trans/masculinidad trans,223,192,31,,,
14147. Santa María,5. No binario,99,91,8,,,
14147. Santa María,6. Otra identidad/ninguna de las anteriores,68,57,11,,,
14147. Santa María,7. Prefiero no contestar,208,186,22,,,
14147. Santa María,9. Ignorado,12365,10657,1708,,,
14154. Sobremonte,0. __tot__,4381,3308,1073,,,
14154. Sobremonte,1. Mujer,2101,1632,469,,,
14154. Sobremonte,2. Mujer trans/travesti,8,8,,,,
14154. Sobremonte,3. Varón,2013,1481,532,,,
14154. Sobremonte,4. Varón trans/masculinidad trans,5,3,2,,,
14154. Sobremonte,7. Prefiero no contestar,1,1,,,,
14154. Sobremonte,9. Ignorado,253,183,70,,,
14161. Tercero Arriba,0. __tot__,120207,110548,9659,,,
14161. Tercero Arriba,1. Mujer,57816,53305,4511,,,
14161. Tercero Arriba,2. Mujer trans/travesti,152,138,14,,,
14161. Tercero Arriba,3. Varón,53695,49610,4085,,,
14161. Tercero Arriba,4. Varón trans/masculinidad trans,148,129,19,,,
14161. Tercero Arriba,5. No binario,33,29,4,,,
14161. Tercero Arriba,6. Otra identidad/ninguna de las anteriores,35,32,3,,,
14161. Tercero Arriba,7. Prefiero no contestar,159,140,19,,,
14161. Tercero Arriba,9. Ignorado,8169,7165,1004,,,
14168. Totoral,0. __tot__,22473,19731,2742,,,
14168. Totoral,1. Mujer,10346,9177,1169,,,
14168. Totoral,2. Mujer trans/travesti,24,19,5,,,
14168. Totoral,3. Varón,10219,8955,1264,,,
14168. Totoral,4. Varón trans/masculinidad trans,22,19,3,,,
14168. Totoral,5. No binario,9,9,,,,
14168. Totoral,6. Otra identidad/ninguna de las anteriores,8,6,2,,,
14168. Totoral,7. Prefiero no contestar,14,13,1,,,
14168. Totoral,9. Ignorado,1831,1533,298,,,
14175. Tulumba,0. __tot__,14092,11213,2879,,,
14175. Tulumba,1. Mujer,6474,5324,1150,,,
14175. Tulumba,2. Mujer trans/travesti,24,18,6,,,
14175. Tulumba,3. Varón,6421,5036,1385,,,
14175. Tulumba,4. Varón trans/masculinidad trans,15,13,2,,,
14175. Tulumba,5. No binario,4,3,1,,,
14175. Tulumba,6. Otra identidad/ninguna de las anteriores,2,2,,,,
14175. Tulumba,7. Prefiero no contestar,11,10,1,,,
14175. Tulumba,9. Ignorado,1141,807,334,,,
14182. Unión,0. __tot__,113635,104668,8967,,,
14182. Unión,1. Mujer,54638,50454,4184,,,
14182. Unión,2. Mujer trans/travesti,134,126,8,,,
14182. Unión,3. Varón,52943,48928,4015,,,
14182. Unión,4. Varón trans/masculinidad trans,109,91,18,,,
14182. Unión,5. No binario,23,21,2,,,
14182. Unión,6. Otra identidad/ninguna de las anteriores,27,23,4,,,
14182. Unión,7. Prefiero no contestar,81,74,7,,,
14182. Unión,9. Ignorado,5680,4951,729,,,
18007. Bella Vista,0. __tot__,44369,37403,6966,,,
18007. Bella Vista,1. Mujer,21452,18274,3178,,,
18007. Bella Vista,2. Mujer trans/travesti,69,61,8,,,
18007. Bella Vista,3. Varón,20930,17477,3453,,,
18007. Bella Vista,4. Varón trans/masculinidad trans,45,32,13,,,
18007. Bella Vista,5. No binario,10,9,1,,,
18007. Bella Vista,6. Otra identidad/ninguna de las anteriores,18,13,5,,,
18007. Bella Vista,7. Prefiero no contestar,56,46,10,,,
18007. Bella Vista,9. Ignorado,1789,1491,298,,,
18014. Berón de Astrada,0. __tot__,2808,2300,508,,,
18014. Berón de Astrada,1. Mujer,1314,1096,218,,,
18014. Berón de Astrada,2. Mujer trans/travesti,4,4,,,,
18014. Berón de Astrada,3. Varón,1346,1114,232,,,
18014. Berón de Astrada,4. Varón trans/masculinidad trans,8,4,4,,,
18014. Berón de Astrada,5. No binario,1,,1,,,
18014. Berón de Astrada,6. Otra identidad/ninguna de las anteriores,1,1,,,,
18014. Berón de Astrada,7. Prefiero no contestar,4,3,1,,,
18014. Berón de Astrada,9. Ignorado,130,78,52,,,
18021. Capital,0. __tot__,437446,397824,39622,,,
18021. Capital,1. Mujer,210557,192686,17871,,,
18021. Capital,2. Mujer trans/travesti,650,561,89,,,
18021. Capital,3. Varón,192414,174794,17620,,,
18021. Capital,4. Varón trans/masculinidad trans,1388,1207,181,,,
18021. Capital,5. No binario,498,447,51,,,
18021. Capital,6. Otra identidad/ninguna de las anteriores,368,320,48,,,
18021. Capital,7. Prefiero no contestar,668,595,73,,,
18021. Capital,9. Ignorado,30903,27214,3689,,,
18028. Concepción,0. __tot__,26270,19905,6365,,,
18028. Concepción,1. Mujer,12215,9407,2808,,,
18028. Concepción,2. Mujer trans/travesti,46,34,12,,,
18028. Concepción,3. Varón,12391,9298,3093,,,
18028. Concepción,4. Varón trans/masculinidad trans,48,33,15,,,
18028. Concepción,5. No binario,18,15,3,,,
18028. Concepción,6. Otra identidad/ninguna de las anteriores,30,17,13,,,
18028. Concepción,7. Prefiero no contestar,28,18,10,,,
18028. Concepción,9. Ignorado,1494,1083,411,,,
18035. Curuzú Cuatiá,0. __tot__,51489,44436,7053,,,
18035. Curuzú Cuatiá,1. Mujer,24821,21670,3151,,,
18035. Curuzú Cuatiá,2. Mujer trans/travesti,65,49,16,,,
18035. Curuzú Cuatiá,3. Varón,23400,20181,3219,,,
18035. Curuzú Cuatiá,4. Varón trans/masculinidad trans,82,60,22,,,
18035. Curuzú Cuatiá,5. No binario,34,20,14,,,
18035. Curuzú Cuatiá,6. Otra identidad/ninguna de las anteriores,31,19,12,,,
18035. Curuzú Cuatiá,7. Prefiero no contestar,51,47,4,,,
18035. Curuzú Cuatiá,9. Ignorado,3005,2390,615,,,
18042. Empedrado,0. __tot__,17948,15020,2928,,,
18042. Empedrado,1. Mujer,8587,7315,1272,,,
18042. Empedrado,2. Mujer trans/travesti,20,18,2,,,
18042. Empedrado,3. Varón,8411,6961,1450,,,
18042. Empedrado,4. Varón trans/masculinidad trans,23,21,2,,,
18042. Empedrado,5. No binario,9,8,1,,,
18042. Empedrado,6. Otra identidad/ninguna de las anteriores,8,6,2,,,
18042. Empedrado,7. Prefiero no contestar,7,6,1,,,
18042. Empedrado,9. Ignorado,883,685,198,,,
18049. Esquina,0. __tot__,39168,31282,7886,,,
18049. Esquina,1. Mujer,17596,14403,3193,,,
18049. Esquina,2. Mujer trans/travesti,63,47,16,,,
18049. Esquina,3. Varón,16548,13226,3322,,,
18049. Esquina,4. Varón trans/masculinidad trans,156,110,46,,,
18049. Esquina,5. No binario,34,26,8,,,
18049. Esquina,6. Otra identidad/ninguna de las anteriores,53,39,14,,,
18049. Esquina,7. Prefiero no contestar,71,49,22,,,
18049. Esquina,9. Ignorado,4647,3382,1265,,,
18056. General Alvear,0. __tot__,9051,7555,1496,,,
18056. General Alvear,1. Mujer,4182,3529,653,,,
18056. General Alvear,2. Mujer trans/travesti,12,10,2,,,
18056. General Alvear,3. Varón,4178,3479,699,,,
18056. General Alvear,4. Varón trans/masculinidad trans,22,21,1,,,
18056. General Alvear,5. No binario,17,12,5,,,
18056. General Alvear,6. Otra identidad/ninguna de las anteriores,8,6,2,,,
18056. General Alvear,7. Prefiero no contestar,29,23,6,,,
18056. General Alvear,9. Ignorado,603,475,128,,,
18063. General Paz,0. __tot__,17016,13719,3297,,,
18063. General Paz,1. Mujer,8097,6679,1418,,,
18063. General Paz,2. Mujer trans/travesti,33,19,14,,,
18063. General Paz,3. Varón,7879,6264,1615,,,
18063. General Paz,4. Varón trans/masculinidad trans,32,25,7,,,
18063. General Paz,5. No binario,7,5,2,,,
18063. General Paz,6. Otra identidad/ninguna de las anteriores,10,6,4,,,
18063. General Paz,7. Prefiero no contestar,15,9,6,,,
18063. General Paz,9. Ignorado,943,712,231,,,
18070. Goya,0. __tot__,106223,87256,18967,,,
18070. Goya,1. Mujer,51443,42693,8750,,,
18070. Goya,2. Mujer trans/travesti,167,129,38,,,
18070. Goya,3. Varón,47698,39093,8605,,,
18070. Goya,4. Varón trans/masculinidad trans,183,123,60,,,
18070. Goya,5. No binario,82,63,19,,,
18070. Goya,6. Otra identidad/ninguna de las anteriores,73,53,20,,,
18070. Goya,7. Prefiero no contestar,132,110,22,,,
18070. Goya,9. Ignorado,6445,4992,1453,,,
18077. Itatí,0. __tot__,11946,10042,1904,,,
18077. Itatí,1. Mujer,5755,4927,828,,,
18077. Itatí,2. Mujer trans/travesti,12,11,1,,,
18077. Itatí,3. Varón,5698,4707,991,,,
18077. Itatí,4. Varón trans/masculinidad trans,7,3,4,,,
18077. Itatí,5. No binario,2,1,1,,,
18077. Itatí,6. Otra identidad/ninguna de las anteriores,4,4,,,,
18077. Itatí,7. Prefiero no contestar,5,4,1,,,
18077. Itatí,9. Ignorado,463,385,78,,,
18084. Ituzaingó,0. __tot__,38767,33322,5445,,,
18084. Ituzaingó,1. Mujer,18430,16028,2402,,,
18084. Ituzaingó,2. Mujer trans/travesti,57,53,4,,,
18084. Ituzaingó,3. Varón,18073,15366,2707,,,
18084. Ituzaingó,4. Varón trans/masculinidad trans,47,40,7,,,
18084. Ituzaingó,5. No binario,15,13,2,,,
18084. Ituzaingó,6. Otra identidad/ninguna de las anteriores,31,25,6,,,
18084. Ituzaingó,7. Prefiero no contestar,54,48,6,,,
18084. Ituzaingó,9. Ignorado,2060,1749,311,,,
18091. Lavalle,0. __tot__,40406,32501,7905,,,
18091. Lavalle,1. Mujer,18257,14978,3279,,,
18091. Lavalle,2. Mujer trans/travesti,89,69,20,,,
18091. Lavalle,3. Varón,18267,14587,3680,,,
18091. Lavalle,4. Varón trans/masculinidad trans,175,135,40,,,
18091. Lavalle,5. No binario,74,54,20,,,
18091. Lavalle,6. Otra identidad/ninguna de las anteriores,79,61,18,,,
18091. Lavalle,7. Prefiero no contestar,87,71,16,,,
18091. Lavalle,9. Ignorado,3378,2546,832,,,
18098. Mburucuyá,0. __tot__,11541,8972,2569,,,
18098. Mburucuyá,1. Mujer,5586,4455,1131,,,
18098. Mburucuyá,2. Mujer trans/travesti,14,9,5,,,
18098. Mburucuyá,3. Varón,5417,4136,1281,,,
18098. Mburucuyá,4. Varón trans/masculinidad trans,8,4,4,,,
18098. Mburucuyá,5. No binario,6,1,5,,,
18098. Mburucuyá,6. Otra identidad/ninguna de las anteriores,6,3,3,,,
18098. Mburucuyá,7. Prefiero no contestar,10,8,2,,,
18098. Mburucuyá,9. Ignorado,494,356,138,,,
18105. Mercedes,0. __tot__,49807,42285,7522,,,
18105. Mercedes,1. Mujer,23352,20095,3257,,,
18105. Mercedes,2. Mujer trans/travesti,60,46,14,,,
18105. Mercedes,3. Varón,22549,19195,3354,,,
18105. Mercedes,4. Varón trans/masculinidad trans,117,83,34,,,
18105. Mercedes,5. No binario,42,33,9,,,
18105. Mercedes,6. Otra identidad/ninguna de las anteriores,39,30,9,,,
18105. Mercedes,7. Prefiero no contestar,60,48,12,,,
18105. Mercedes,9. Ignorado,3588,2755,833,,,
18112. Monte Caseros,0. __tot__,45602,39108,6494,,,
18112. Monte Caseros,1. Mujer,21134,18367,2767,,,
18112. Monte Caseros,2. Mujer trans/travesti,94,71,23,,,
18112. Monte Caseros,3. Varón,20526,17641,2885,,,
18112. Monte Caseros,4. Varón trans/masculinidad trans,250,190,60,,,
18112. Monte Caseros,5. No binario,86,59,27,,,
18112. Monte Caseros,6. Otra identidad/ninguna de las anteriores,53,35,18,,,
18112. Monte Caseros,7. Prefiero no contestar,53,43,10,,,
18112. Monte Caseros,9. Ignorado,3406,2702,704,,,
18119. Paso de los Libres,0. __tot__,56778,48231,8547,,,
18119. Paso de los Libres,1. Mujer,27624,23645,3979,,,
18119. Paso de los Libres,2. Mujer trans/travesti,107,82,25,,,
18119. Paso de los Libres,3. Varón,25719,21803,3916,,,
18119. Paso de los Libres,4. Varón trans/masculinidad trans,99,79,20,,,
18119. Paso de los Libres,5. No binario,51,40,11,,,
18119. Paso de los Libres,6. Otra identidad/ninguna de las anteriores,46,36,10,,,
18119. Paso de los Libres,7. Prefiero no contestar,72,61,11,,,
18119. Paso de los Libres,9. Ignorado,3060,2485,575,,,
18126. Saladas,0. __tot__,29126,22950,6176,,,
18126. Saladas,1. Mujer,13155,10587,2568,,,
18126. Saladas,2. Mujer trans/travesti,63,44,19,,,
18126. Saladas,3. Varón,12647,10001,2646,,,
18126. Saladas,4. Varón trans/masculinidad trans,124,81,43,,,
18126. Saladas,5. No binario,127,99,28,,,
18126. Saladas,6. Otra identidad/ninguna de las anteriores,91,65,26,,,
18126. Saladas,7. Prefiero no contestar,70,47,23,,,
18126. Saladas,9. Ignorado,2849,2026,823,,,
18133. San Cosme,0. __tot__,19679,16949,2730,,,
18133. San Cosme,1. Mujer,9083,7942,1141,,,
18133. San Cosme,2. Mujer trans/travesti,22,18,4,,,
18133. San Cosme,3. Varón,9269,7863,1406,,,
18133. San Cosme,4. Varón trans/masculinidad trans,24,23,1,,,
18133. San Cosme,5. No binario,11,10,1,,,
18133. San Cosme,6. Otra identidad/ninguna de las anteriores,14,9,5,,,
18133. San Cosme,7. Prefiero no contestar,21,17,4,,,
18133. San Cosme,9. Ignorado,1235,1067,168,,,
18140. San Luis del Palmar,0. __tot__,21381,17467,3914,,,
18140. San Luis del Palmar,1. Mujer,10067,8368,1699,,,
18140. San Luis del Palmar,2. Mujer trans/travesti,49,35,14,,,
18140. San Luis del Palmar,3. Varón,9518,7707,1811,,,
18140. San Luis del Palmar,4. Varón trans/masculinidad trans,81,58,23,,,
18140. San Luis del Palmar,5. No binario,27,20,7,,,
18140. San Luis del Palmar,6. Otra identidad/ninguna de las anteriores,24,18,6,,,
18140. San Luis del Palmar,7. Prefiero no contestar,31,22,9,,,
18140. San Luis del Palmar,9. Ignorado,1584,1239,345,,,
18147. San Martín,0. __tot__,15164,12232,2932,,,
18147. San Martín,1. Mujer,7330,6031,1299,,,
18147. San Martín,2. Mujer trans/travesti,19,16,3,,,
18147. San Martín,3. Varón,6919,5513,1406,,,
18147. San Martín,4. Varón trans/masculinidad trans,25,15,10,,,
18147. San Martín,5. No binario,7,5,2,,,
18147. San Martín,6. Otra identidad/ninguna de las anteriores,11,9,2,,,
18147. San Martín,7. Prefiero no contestar,17,13,4,,,
18147. San Martín,9. Ignorado,836,630,206,,,
18154. San Miguel,0. __tot__,12700,10095,2605,,,
18154. San Miguel,1. Mujer,5954,4837,1117,,,
18154. San Miguel,2. Mujer trans/travesti,22,16,6,,,
18154. San Miguel,3. Varón,5892,4631,1261,,,
18154. San Miguel,4. Varón trans/masculinidad trans,29,19,10,,,
18154. San Miguel,5. No binario,7,7,,,,
18154. San Miguel,6. Otra identidad/ninguna de las anteriores,15,10,5,,,
18154. San Miguel,7. Prefiero no contestar,12,9,3,,,
18154. San Miguel,9. Ignorado,769,566,203,,,
18161. San Roque,0. __tot__,22682,18316,4366,,,
18161. San Roque,1. Mujer,10615,8712,1903,,,
18161. San Roque,2. Mujer trans/travesti,36,30,6,,,
18161. San Roque,3. Varón,10492,8394,2098,,,
18161. San Roque,4. Varón trans/masculinidad trans,39,31,8,,,
18161. San Roque,5. No binario,16,9,7,,,
18161. San Roque,6. Otra identidad/ninguna de las anteriores,19,17,2,,,
18161. San Roque,7. Prefiero no contestar,32,25,7,,,
18161. San Roque,9. Ignorado,1433,1098,335,,,
18168. Santo Tomé,0. __tot__,71922,62810,9112,,,
18168. Santo Tomé,1. Mujer,34700,30583,4117,,,
18168. Santo Tomé,2. Mujer trans/travesti,74,59,15,,,
18168. Santo Tomé,3. Varón,33030,28766,4264,,,
18168. Santo Tomé,4. Varón trans/masculinidad trans,110,82,28,,,
18168. Santo Tomé,5. No binario,78,58,20,,,
18168. Santo Tomé,6. Otra identidad/ninguna de las anteriores,40,31,9,,,
18168. Santo Tomé,7. Prefiero no contestar,62,53,9,,,
18168. Santo Tomé,9. Ignorado,3828,3178,650,,,
18175. Sauce,0. __tot__,10382,8560,1822,,,
18175. Sauce,1. Mujer,4963,4189,774,,,
18175. Sauce,2. Mujer trans/travesti,18,12,6,,,
18175. Sauce,3. Varón,4853,3921,932,,,
18175. Sauce,4. Varón trans/masculinidad trans,21,11,10,,,
18175. Sauce,5. No binario,4,2,2,,,
18175. Sauce,6. Otra identidad/ninguna de las anteriores,6,5,1,,,
18175. Sauce,7. Prefiero no contestar,7,7,,,,
18175. Sauce,9. Ignorado,510,413,97,,,
22007. Almirante Brown,0. __tot__,37794,31465,6329,,,
22007. Almirante Brown,1. Mujer,18401,15513,2888,,,
22007. Almirante Brown,2. Mujer trans/travesti,45,31,14,,,
22007. Almirante Brown,3. Varón,18151,14933,3218,,,
22007. Almirante Brown,4. Varón trans/masculinidad trans,32,27,5,,,
22007. Almirante Brown,5. No binario,2,2,,,,
22007. Almirante Brown,6. Otra identidad/ninguna de las anteriores,1,,1,,,
22007. Almirante Brown,7. Prefiero no contestar,15,15,,,,
22007. Almirante Brown,9. Ignorado,1147,944,203,,,
22014. Bermejo,0. __tot__,28060,23282,4778,,,
22014. Bermejo,1. Mujer,13569,11432,2137,,,
22014. Bermejo,2. Mujer trans/travesti,44,37,7,,,
22014. Bermejo,3. Varón,13161,10777,2384,,,
22014. Bermejo,4. Varón trans/masculinidad trans,16,13,3,,,
22014. Bermejo,5. No binario,6,5,1,,,
22014. Bermejo,6. Otra identidad/ninguna de las anteriores,2,2,,,,
22014. Bermejo,7. Prefiero no contestar,29,27,2,,,
22014. Bermejo,9. Ignorado,1233,989,244,,,
22021. Comandante Fernández,0. __tot__,101086,86535,14551,,,
22021. Comandante Fernández,1. Mujer,50894,43932,6962,,,
22021. Comandante Fernández,2. Mujer trans/travesti,88,74,14,,,
22021. Comandante Fernández,3. Varón,46230,39214,7016,,,
22021. Comandante Fernández,4. Varón trans/masculinidad trans,53,45,8,,,
22021. Comandante Fernández,5. No binario,31,30,1,,,
22021. Comandante Fernández,6. Otra identidad/ninguna de las anteriores,12,10,2,,,
22021. Comandante Fernández,7. Prefiero no contestar,74,66,8,,,
22021. Comandante Fernández,9. Ignorado,3704,3164,540,,,
22028. Chacabuco,0. __tot__,34493,29578,4915,,,
22028. Chacabuco,1. Mujer,16966,14680,2286,,,
22028. Chacabuco,2. Mujer trans/travesti,59,55,4,,,
22028. Chacabuco,3. Varón,16138,13724,2414,,,
22028. Chacabuco,4. Varón trans/masculinidad trans,24,21,3,,,
22028. Chacabuco,5. No binario,3,3,,,,
22028. Chacabuco,6. Otra identidad/ninguna de las anteriores,3,2,1,,,
22028. Chacabuco,7. Prefiero no contestar,22,18,4,,,
22028. Chacabuco,9. Ignorado,1278,1075,203,,,
22036. 12 de Octubre,0. __tot__,23179,20049,3130,,,
22036. 12 de Octubre,1. Mujer,11218,9831,1387,,,
22036. 12 de Octubre,2. Mujer trans/travesti,28,26,2,,,
22036. 12 de Octubre,3. Varón,11052,9422,1630,,,
22036. 12 de Octubre,4. Varón trans/masculinidad trans,19,17,2,,,
22036. 12 de Octubre,5. No binario,2,2,,,,
22036. 12 de Octubre,6. Otra identidad/ninguna de las anteriores,1,,1,,,
22036. 12 de Octubre,7. Prefiero no contestar,12,7,5,,,
22036. 12 de Octubre,9. Ignorado,847,744,103,,,
22039. 2 de Abril,0. __tot__,8310,7120,1190,,,
22039. 2 de Abril,1. Mujer,4055,3545,510,,,
22039. 2 de Abril,2. Mujer trans/travesti,6,5,1,,,
22039. 2 de Abril,3. Varón,3991,3375,616,,,
22039. 2 de Abril,4. Varón trans/masculinidad trans,4,3,1,,,
22039. 2 de Abril,6. Otra identidad/ninguna de las anteriores,2,2,,,,
22039. 2 de Abril,7. Prefiero no contestar,5,3,2,,,
22039. 2 de Abril,9. Ignorado,247,187,60,,,
22043. Fray Justo Santa María de Oro,0. __tot__,10643,9401,1242,,,
22043. Fray Justo Santa María de Oro,1. Mujer,5082,4542,540,,,
22043. Fray Justo Santa María de Oro,2. Mujer trans/travesti,15,12,3,,,
22043. Fray Justo Santa María de Oro,3. Varón,5100,4460,640,,,
22043. Fray Justo Santa María de Oro,4. Varón trans/masculinidad trans,5,4,1,,,
22043. Fray Justo Santa María de Oro,5. No binario,1,1,,,,
22043. Fray Justo Santa María de Oro,6. Otra identidad/ninguna de las anteriores,2,2,,,,
22043. Fray Justo Santa María de Oro,7. Prefiero no contestar,8,7,1,,,
22043. Fray Justo Santa María de Oro,9. Ignorado,430,373,57,,,
22049. General Belgrano,0. __tot__,12807,10319,2488,,,
22049. General Belgrano,1. Mujer,6235,5112,1123,,,
22049. General Belgrano,2. Mujer trans/travesti,14,9,5,,,
22049. General Belgrano,3. Varón,6128,4833,1295,,,
22049. General Belgrano,4. Varón trans/masculinidad trans,3,2,1,,,
22049. General Belgrano,6. Otra identidad/ninguna de las anteriores,1,,1,,,
22049. General Belgrano,7. Prefiero no contestar,85,83,2,,,
22049. General Belgrano,9. Ignorado,341,280,61,,,
22056. General Donovan,0. __tot__,15061,13096,1965,,,
22056. General Donovan,1. Mujer,7226,6332,894,,,
